Running inference with number of nodes: 8, free nodes: 6
Starting the nautilus sampler...
Please report issues at github.com/johannesulf/nautilus.
Status    | Bounds | Ellipses | Networks | Calls    | f_live | N_eff | log Z    
Computing | 12     | 5        | 4        | 51200    | 1.0000 | 1     | -23.50   
Sampling  | 12     | 5        | 4        | 51300    | 1.0000 | 1     | -23.52   
Computing | 12     | 5        | 4        | 51300    | 1.0000 | 1     | -23.52   
Sampling  | 12     | 5        | 4        | 51400    | 1.0000 | 1     | -23.53   
Computing | 12     | 5        | 4        | 51400    | 1.0000 | 1     | -23.53   
Sampling  | 12     | 5        | 4        | 51500    | 1.0000 | 1     | -23.55   
Computing | 12     | 5        | 4        | 51500    | 1.0000 | 1     | -23.55   
Sampling  | 12     | 5        | 4        | 51600    | 1.0000 | 1     | -23.56   
Computing | 12     | 5        | 4        | 51600    | 1.0000 | 1     | -23.56   
Sampling  | 12     | 5        | 4        | 51700    | 1.0000 | 1     | -23.57   
Computing | 12     | 5        | 4        | 51700    | 1.0000 | 1     | -23.57   
Sampling  | 12     | 5        | 4        | 51800    | 1.0000 | 1     | -23.59   
Computing | 12     | 5        | 4        | 51800    | 1.0000 | 1     | -23.59   
Sampling  | 12     | 5        | 4        | 51900    | 1.0000 | 1     | -23.60   
Computing | 12     | 5        | 4        | 51900    | 1.0000 | 1     | -23.60   
Sampling  | 12     | 5        | 4        | 52000    | 1.0000 | 1     | -23.61   
Computing | 12     | 5        | 4        | 52000    | 1.0000 | 1     | -23.61   
Sampling  | 12     | 5        | 4        | 52100    | 1.0000 | 1     | -23.63   
Computing | 12     | 5        | 4        | 52100    | 1.0000 | 1     | -23.63   
Sampling  | 12     | 5        | 4        | 52200    | 1.0000 | 1     | -23.64   
Computing | 12     | 5        | 4        | 52200    | 1.0000 | 1     | -23.64   
Sampling  | 12     | 5        | 4        | 52300    | 1.0000 | 2     | -23.46   
Computing | 12     | 5        | 4        | 52300    | 1.0000 | 2     | -23.46   
Sampling  | 12     | 5        | 4        | 52400    | 1.0000 | 2     | -23.48   
Computing | 12     | 5        | 4        | 52400    | 1.0000 | 2     | -23.48   
Sampling  | 12     | 5        | 4        | 52500    | 1.0000 | 2     | -23.49   
Computing | 12     | 5        | 4        | 52500    | 1.0000 | 2     | -23.49   
Sampling  | 12     | 5        | 4        | 52600    | 1.0000 | 2     | -23.50   
Computing | 12     | 5        | 4        | 52600    | 1.0000 | 2     | -23.50   
Sampling  | 12     | 5        | 4        | 52700    | 1.0000 | 2     | -23.51   
Computing | 12     | 5        | 4        | 52700    | 1.0000 | 2     | -23.51   
Sampling  | 12     | 5        | 4        | 52800    | 1.0000 | 2     | -23.52   
Computing | 12     | 5        | 4        | 52800    | 1.0000 | 2     | -23.52   
Sampling  | 12     | 5        | 4        | 52900    | 1.0000 | 2     | -23.54   
Computing | 12     | 5        | 4        | 52900    | 1.0000 | 2     | -23.54   
Sampling  | 12     | 5        | 4        | 53000    | 1.0000 | 2     | -23.55   
Computing | 12     | 5        | 4        | 53000    | 1.0000 | 2     | -23.55   
Sampling  | 12     | 5        | 4        | 53100    | 1.0000 | 2     | -23.56   
Computing | 12     | 5        | 4        | 53100    | 1.0000 | 2     | -23.56   
Sampling  | 12     | 5        | 4        | 53200    | 1.0000 | 2     | -23.57   
Computing | 12     | 5        | 4        | 53200    | 1.0000 | 2     | -23.57   
Sampling  | 12     | 5        | 4        | 53300    | 1.0000 | 2     | -23.58   
Computing | 12     | 5        | 4        | 53300    | 1.0000 | 2     | -23.58   
Sampling  | 12     | 5        | 4        | 53400    | 1.0000 | 2     | -23.59   
Computing | 12     | 5        | 4        | 53400    | 1.0000 | 2     | -23.59   
Sampling  | 12     | 5        | 4        | 53500    | 1.0000 | 2     | -23.61   
Computing | 12     | 5        | 4        | 53500    | 1.0000 | 2     | -23.61   
Sampling  | 12     | 5        | 4        | 53600    | 1.0000 | 2     | -23.62   
Computing | 12     | 5        | 4        | 53600    | 1.0000 | 2     | -23.62   
Sampling  | 12     | 5        | 4        | 53700    | 1.0000 | 2     | -23.63   
Computing | 12     | 5        | 4        | 53700    | 1.0000 | 2     | -23.63   
Sampling  | 12     | 5        | 4        | 53800    | 1.0000 | 2     | -23.64   
Computing | 12     | 5        | 4        | 53800    | 1.0000 | 2     | -23.64   
Sampling  | 12     | 5        | 4        | 53900    | 1.0000 | 2     | -23.65   
Computing | 12     | 5        | 4        | 53900    | 1.0000 | 2     | -23.65   
Sampling  | 12     | 5        | 4        | 54000    | 1.0000 | 2     | -23.66   
Computing | 12     | 5        | 4        | 54000    | 1.0000 | 2     | -23.66   
Sampling  | 12     | 5        | 4        | 54100    | 1.0000 | 2     | -23.67   
Computing | 12     | 5        | 4        | 54100    | 1.0000 | 2     | -23.67   
Sampling  | 12     | 5        | 4        | 54200    | 1.0000 | 2     | -23.68   
Computing | 12     | 5        | 4        | 54200    | 1.0000 | 2     | -23.68   
Sampling  | 12     | 5        | 4        | 54300    | 1.0000 | 2     | -23.23   
Computing | 12     | 5        | 4        | 54300    | 1.0000 | 2     | -23.23   
Sampling  | 12     | 5        | 4        | 54400    | 1.0000 | 2     | -23.24   
Computing | 12     | 5        | 4        | 54400    | 1.0000 | 2     | -23.24   
Sampling  | 12     | 5        | 4        | 54500    | 1.0000 | 2     | -23.24   
Computing | 12     | 5        | 4        | 54500    | 1.0000 | 2     | -23.24   
Sampling  | 12     | 5        | 4        | 54600    | 1.0000 | 2     | -23.25   
Computing | 12     | 5        | 4        | 54600    | 1.0000 | 2     | -23.25   
Sampling  | 12     | 5        | 4        | 54700    | 1.0000 | 2     | -23.26   
Computing | 12     | 5        | 4        | 54700    | 1.0000 | 2     | -23.26   
Sampling  | 12     | 5        | 4        | 54800    | 1.0000 | 2     | -23.27   
Computing | 12     | 5        | 4        | 54800    | 1.0000 | 2     | -23.27   
Sampling  | 12     | 5        | 4        | 54900    | 1.0000 | 2     | -23.28   
Computing | 12     | 5        | 4        | 54900    | 1.0000 | 2     | -23.28   
Sampling  | 12     | 5        | 4        | 55000    | 1.0000 | 2     | -23.29   
Computing | 12     | 5        | 4        | 55000    | 1.0000 | 2     | -23.29   
Bounding  | 12     | 5        | 4        | 55100    | 1.0000 | 2     | -23.30   
Sampling  | 13     | 6        | 4        | 55100    | 1.0000 | 1     | -42.04   
Computing | 13     | 6        | 4        | 55100    | 1.0000 | 1     | -42.04   
Sampling  | 13     | 6        | 4        | 55200    | 1.0000 | 1     | -22.37   
Computing | 13     | 6        | 4        | 55200    | 1.0000 | 1     | -22.37   
Sampling  | 13     | 6        | 4        | 55300    | 1.0000 | 1     | -22.90   
Computing | 13     | 6        | 4        | 55300    | 1.0000 | 1     | -22.90   
Sampling  | 13     | 6        | 4        | 55400    | 1.0000 | 1     | -23.15   
Computing | 13     | 6        | 4        | 55400    | 1.0000 | 1     | -23.15   
Sampling  | 13     | 6        | 4        | 55500    | 1.0000 | 1     | -23.35   
Computing | 13     | 6        | 4        | 55500    | 1.0000 | 1     | -23.35   
Sampling  | 13     | 6        | 4        | 55600    | 1.0000 | 1     | -23.53   
Computing | 13     | 6        | 4        | 55600    | 1.0000 | 1     | -23.53   
Sampling  | 13     | 6        | 4        | 55700    | 1.0000 | 1     | -23.67   
Computing | 13     | 6        | 4        | 55700    | 1.0000 | 1     | -23.67   
Sampling  | 13     | 6        | 4        | 55800    | 1.0000 | 1     | -23.58   
Computing | 13     | 6        | 4        | 55800    | 1.0000 | 1     | -23.58   
Sampling  | 13     | 6        | 4        | 55900    | 1.0000 | 2     | -23.21   
Computing | 13     | 6        | 4        | 55900    | 1.0000 | 2     | -23.21   
Sampling  | 13     | 6        | 4        | 56000    | 1.0000 | 2     | -23.33   
Computing | 13     | 6        | 4        | 56000    | 1.0000 | 2     | -23.33   
Sampling  | 13     | 6        | 4        | 56100    | 1.0000 | 2     | -23.37   
Computing | 13     | 6        | 4        | 56100    | 1.0000 | 2     | -23.37   
Sampling  | 13     | 6        | 4        | 56200    | 1.0000 | 2     | -23.39   
Computing | 13     | 6        | 4        | 56200    | 1.0000 | 2     | -23.39   
Sampling  | 13     | 6        | 4        | 56300    | 1.0000 | 2     | -23.41   
Computing | 13     | 6        | 4        | 56300    | 1.0000 | 2     | -23.41   
Sampling  | 13     | 6        | 4        | 56400    | 1.0000 | 2     | -23.43   
Computing | 13     | 6        | 4        | 56400    | 1.0000 | 2     | -23.43   
Sampling  | 13     | 6        | 4        | 56500    | 1.0000 | 2     | -23.45   
Computing | 13     | 6        | 4        | 56500    | 1.0000 | 2     | -23.45   
Sampling  | 13     | 6        | 4        | 56600    | 1.0000 | 2     | -23.47   
Computing | 13     | 6        | 4        | 56600    | 1.0000 | 2     | -23.47   
Sampling  | 13     | 6        | 4        | 56700    | 1.0000 | 2     | -23.49   
Computing | 13     | 6        | 4        | 56700    | 1.0000 | 2     | -23.49   
Sampling  | 13     | 6        | 4        | 56800    | 1.0000 | 2     | -23.51   
Computing | 13     | 6        | 4        | 56800    | 1.0000 | 2     | -23.51   
Sampling  | 13     | 6        | 4        | 56900    | 1.0000 | 2     | -23.53   
Computing | 13     | 6        | 4        | 56900    | 1.0000 | 2     | -23.53   
Sampling  | 13     | 6        | 4        | 57000    | 1.0000 | 2     | -23.55   
Computing | 13     | 6        | 4        | 57000    | 1.0000 | 2     | -23.55   
Sampling  | 13     | 6        | 4        | 57100    | 1.0000 | 2     | -23.56   
Computing | 13     | 6        | 4        | 57100    | 1.0000 | 2     | -23.56   
Sampling  | 13     | 6        | 4        | 57200    | 1.0000 | 2     | -23.58   
Computing | 13     | 6        | 4        | 57200    | 1.0000 | 2     | -23.58   
Sampling  | 13     | 6        | 4        | 57300    | 1.0000 | 2     | -23.60   
Computing | 13     | 6        | 4        | 57300    | 1.0000 | 2     | -23.60   
Sampling  | 13     | 6        | 4        | 57400    | 1.0000 | 2     | -23.61   
Computing | 13     | 6        | 4        | 57400    | 1.0000 | 2     | -23.61   
Sampling  | 13     | 6        | 4        | 57500    | 1.0000 | 2     | -23.63   
Computing | 13     | 6        | 4        | 57500    | 1.0000 | 2     | -23.63   
Sampling  | 13     | 6        | 4        | 57600    | 1.0000 | 2     | -23.65   
Computing | 13     | 6        | 4        | 57600    | 1.0000 | 2     | -23.65   
Sampling  | 13     | 6        | 4        | 57700    | 1.0000 | 2     | -23.66   
Computing | 13     | 6        | 4        | 57700    | 1.0000 | 2     | -23.66   
Sampling  | 13     | 6        | 4        | 57800    | 1.0000 | 2     | -23.68   
Computing | 13     | 6        | 4        | 57800    | 1.0000 | 2     | -23.68   
Sampling  | 13     | 6        | 4        | 57900    | 1.0000 | 2     | -23.69   
Computing | 13     | 6        | 4        | 57900    | 1.0000 | 2     | -23.69   
Sampling  | 13     | 6        | 4        | 58000    | 1.0000 | 2     | -23.71   
Computing | 13     | 6        | 4        | 58000    | 1.0000 | 2     | -23.71   
Sampling  | 13     | 6        | 4        | 58100    | 1.0000 | 2     | -23.72   
Computing | 13     | 6        | 4        | 58100    | 1.0000 | 2     | -23.72   
Sampling  | 13     | 6        | 4        | 58200    | 1.0000 | 2     | -23.74   
Computing | 13     | 6        | 4        | 58200    | 1.0000 | 2     | -23.74   
Sampling  | 13     | 6        | 4        | 58300    | 1.0000 | 2     | -23.75   
Computing | 13     | 6        | 4        | 58300    | 1.0000 | 2     | -23.75   
Sampling  | 13     | 6        | 4        | 58400    | 1.0000 | 2     | -23.77   
Computing | 13     | 6        | 4        | 58400    | 1.0000 | 2     | -23.77   
Sampling  | 13     | 6        | 4        | 58500    | 1.0000 | 2     | -23.78   
Computing | 13     | 6        | 4        | 58500    | 1.0000 | 2     | -23.78   
Sampling  | 13     | 6        | 4        | 58600    | 1.0000 | 2     | -23.80   
Computing | 13     | 6        | 4        | 58600    | 1.0000 | 2     | -23.80   
Sampling  | 13     | 6        | 4        | 58700    | 1.0000 | 2     | -23.81   
Computing | 13     | 6        | 4        | 58700    | 1.0000 | 2     | -23.81   
Sampling  | 13     | 6        | 4        | 58800    | 1.0000 | 2     | -23.82   
Computing | 13     | 6        | 4        | 58800    | 1.0000 | 2     | -23.82   
Sampling  | 13     | 6        | 4        | 58900    | 1.0000 | 2     | -23.84   
Computing | 13     | 6        | 4        | 58900    | 1.0000 | 2     | -23.84   
Sampling  | 13     | 6        | 4        | 59000    | 1.0000 | 2     | -23.85   
Computing | 13     | 6        | 4        | 59000    | 1.0000 | 2     | -23.85   
Sampling  | 13     | 6        | 4        | 59100    | 1.0000 | 2     | -23.86   
Computing | 13     | 6        | 4        | 59100    | 1.0000 | 2     | -23.86   
Sampling  | 13     | 6        | 4        | 59200    | 1.0000 | 2     | -23.88   
Computing | 13     | 6        | 4        | 59200    | 1.0000 | 2     | -23.88   
Sampling  | 13     | 6        | 4        | 59300    | 1.0000 | 2     | -23.89   
Computing | 13     | 6        | 4        | 59300    | 1.0000 | 2     | -23.89   
Sampling  | 13     | 6        | 4        | 59400    | 1.0000 | 2     | -23.90   
Computing | 13     | 6        | 4        | 59400    | 1.0000 | 2     | -23.90   
Sampling  | 13     | 6        | 4        | 59500    | 1.0000 | 2     | -23.91   
Computing | 13     | 6        | 4        | 59500    | 1.0000 | 2     | -23.91   
Sampling  | 13     | 6        | 4        | 59600    | 1.0000 | 2     | -23.93   
Computing | 13     | 6        | 4        | 59600    | 1.0000 | 2     | -23.93   
Sampling  | 13     | 6        | 4        | 59700    | 1.0000 | 2     | -23.94   
Computing | 13     | 6        | 4        | 59700    | 1.0000 | 2     | -23.94   
Sampling  | 13     | 6        | 4        | 59800    | 1.0000 | 2     | -23.95   
Computing | 13     | 6        | 4        | 59800    | 1.0000 | 2     | -23.95   
Sampling  | 13     | 6        | 4        | 59900    | 1.0000 | 2     | -23.96   
Computing | 13     | 6        | 4        | 59900    | 1.0000 | 2     | -23.96   
Sampling  | 13     | 6        | 4        | 60000    | 1.0000 | 3     | -23.95   
Computing | 13     | 6        | 4        | 60000    | 1.0000 | 3     | -23.95   
Sampling  | 13     | 6        | 4        | 60100    | 1.0000 | 3     | -23.96   
Computing | 13     | 6        | 4        | 60100    | 1.0000 | 3     | -23.96   
Sampling  | 13     | 6        | 4        | 60200    | 1.0000 | 3     | -23.97   
Computing | 13     | 6        | 4        | 60200    | 1.0000 | 3     | -23.97   
Sampling  | 13     | 6        | 4        | 60300    | 1.0000 | 3     | -23.98   
Computing | 13     | 6        | 4        | 60300    | 1.0000 | 3     | -23.98   
Sampling  | 13     | 6        | 4        | 60400    | 1.0000 | 3     | -24.00   
Computing | 13     | 6        | 4        | 60400    | 1.0000 | 3     | -24.00   
Sampling  | 13     | 6        | 4        | 60500    | 1.0000 | 3     | -24.01   
Computing | 13     | 6        | 4        | 60500    | 1.0000 | 3     | -24.01   
Sampling  | 13     | 6        | 4        | 60600    | 1.0000 | 3     | -24.02   
Computing | 13     | 6        | 4        | 60600    | 1.0000 | 3     | -24.02   
Sampling  | 13     | 6        | 4        | 60700    | 1.0000 | 3     | -24.03   
Computing | 13     | 6        | 4        | 60700    | 1.0000 | 3     | -24.03   
Sampling  | 13     | 6        | 4        | 60800    | 1.0000 | 3     | -24.04   
Computing | 13     | 6        | 4        | 60800    | 1.0000 | 3     | -24.04   
Sampling  | 13     | 6        | 4        | 60900    | 1.0000 | 3     | -24.05   
Computing | 13     | 6        | 4        | 60900    | 1.0000 | 3     | -24.05   
Sampling  | 13     | 6        | 4        | 61000    | 1.0000 | 3     | -24.06   
Computing | 13     | 6        | 4        | 61000    | 1.0000 | 3     | -24.06   
Sampling  | 13     | 6        | 4        | 61100    | 1.0000 | 3     | -24.07   
Computing | 13     | 6        | 4        | 61100    | 1.0000 | 3     | -24.07   
